CLUE,ANS,POS
Cultivated plot of ground ,garden,2
Waterway ,canal,2
Island country in the Persian Gulf ,bahrain,1
Chaser of criminals for reward ,bounty hunter,1
Bring to a close ,end,2
Lights in transparent cases ,lanterns,6
Job ,occupation,1
"Go regularly to, church perhaps ",attend,1
Forbearing ,tolerant,4
Rainwater channel,gutter,2
Price of passage ,fare,2
Abraham's wife (OT) ,sarah,1
Not ready enough for action ,underprepared,18
Reasoning ,logic,2
Power of creative thought ,imagination,2
End of day ,sunset,1
