CLUE,ANS,POS
Intoxicating liquour ,alcohol,1
His cave is on Staffa,fingal,1
Loss of memory ,amnesia,1
Conscious (of),aware,1
General survey of a plan ,review,4
Metal holding a gem ,setting,16
Relating to cookery ,culinary,7
Ample ,enough,11
Makes fun of ,mocks,3
Receive ,accept,2
Item received through a will ,inheritance,2
Spiral ,helix,2
Entertains ,amuses,1
Coast ,shore,1
Musical instrument ,clarinet,6
Manufactured ,made,3
Machine doing work ,engine,5
Dexterous ,adroit,5
Bird of prey ,hawk,1
Clean and orderly ,neat,4
Pronoun ,she,2
