CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
Japanese island ,okinawa,4
"Dirty, grimy ",grubby,2
"Eg, native of Teheran ",iranian,2
Exclude from society ,ostracise,1
Chic ,stylish,5
Elastic item,rubber band,1
Assault ,attack,2
US witch-trial town ,salem,1
Level or smooth ,even,3
Elongated fish ,eel,1
African country -- I am a bin (anag) ,namibia,16
Lazy ,idle,10
Cruel dictator ,despot,1
Greek master of geometry ,euclid,1
Duct that carries urine ,ureter,1
Entrust with secret ,confide,1
Vigour ,energy,1
Sudden sharp decrease in quantity ,dip,7
Young people ,youths,3
Protein (catalyst) ,enzyme,1
Homeric legendary island of King Odysseus ,ithaca,1
Of the immediate past ,recent,1
Alias ,pseudonym,1
Noisy quarrel ,fracas,2
Instruction for cooking ,recipe,1
Flat-topped height ,plateau,1
Offspring of two different species ,hybrid,1
Large snake ,boa,4
Enquire,ask,7
"Funny, droll ",comic,14
Medicine for constipation ,laxative,1
Garland with flowers ,festoon,5
"Detect, be aware of ",sense,5
Heinous deed ,atrocity,1
Loft ,attic,1
A bag for schoolbooks ,satchel,3
Too tolerant or generous ,indulgent,5
Exhibit ,showcase,2
Artificial fibre ,nylon,1
"Hi, howdy ",hello,1
