CLUE,ANS,OUTPUT
Obstacle ,handicap,"['Hurdle', 'Barrier', 'Impediment', 'Challenge', 'Blockade', 'Roadblock', 'Difficulty', 'Snag', 'Stumbling block', 'Rough spot', 'Obstruction', 'Encumbrance', 'Constraint', 'Hindrance', 'Entanglement', 'Complication', 'Resistance', 'Bottleneck', 'Interference', 'Inconvenience']"
Pay a quick informal visit,pop in,"['Drop-in', 'Call on someone', 'Pop over', 'Dash in', 'Quickie visit', 'Flash by', 'Swift stopover', 'Brief hello', 'Fast drop-in', 'Speedy call', 'Blink visit', 'Instantaneous check-up', 'Rapid run-by', 'Lightning bolt visit', 'Flash in the pan', 'Quick nip', 'Fleeting hello', 'Brief appearance', 'Momentary stop', 'Spur of the moment visit', 'Instantaneous drop-in']"
Rules as monarch ,reigns,"['Constitution', 'Edicts', 'Decrees', 'Ordinances', 'Proclamations', 'Statutes', 'Mandates', 'Commandments', 'Regulations', 'Laws', 'Directives', 'Guidelines', 'Charters', 'Declarations', 'Codes', 'Canons', 'Articles', 'Constitutions (plural)', 'Acts', 'Mandates']"
Escort ,due,"['Guide', 'Chaperone', 'Attend', 'Accompany', 'Lead', 'Protect', 'Shield', 'Guard', 'Convoy', 'Pilot', 'Facilitate', 'Host', 'Introduce', 'Support', 'Oversee', 'Steer', 'Direct', 'Escorting', 'Shepherd']"
See ,itsown*,"['Vision  ', 'Perceive  ', 'Observe  ', 'View  ', 'Witness  ', 'Watch  ', 'Gaze   ', 'Glance  ', 'Look  ', 'Inspect  ', 'Notice  ', 'Spot  ', 'Sight  ', 'Examine  ', 'Seeing  ', 'Contemplate  ', 'Witness  ', 'Behold  ', 'Spectate']"
Knickers,drawers,"['Underwear', 'Briefs', 'Shorts', 'Trunks', 'Boxer', 'Panties', 'Undies', 'Thong', 'Bikini', 'Slips', 'G-string', 'Boyshorts', 'Bloomers', 'Fishnet', 'Jockstraps', 'Lingerie', 'Leggings (as underwear)', 'Cheekies', 'High-waisted knickers']"
Took umbrage ,resented,"['Offended', 'Indignant', 'Annoyed', 'Upset', 'Irked', 'Agitated', 'Peeved', 'Embittered', 'Chagrined', 'Vexed', 'Disgruntled', 'Bothered', 'Disturbed', 'Crossed', 'Grieved', 'Resentful', 'Agitated', 'Wrathful', 'Scornful', 'Fuming']"
Child - ankle-biter?,nipper,"['Munchkin', 'Little tyke', 'Junior', 'Kiddo', 'Sprout', 'Tot', 'Rugrat', 'Cutie pie', 'Cub', 'Nugget', 'Squirt', 'Pint-sized pal', 'Whippersnapper', 'Junior detective (if they love solving mysteries)', 'Buddy', 'Small fry', 'Diminutive dynamo', 'Bantam rooster (for a brave or adventurous child)', 'Peanut']"
Bunk ,berth,"['Lodging', 'Napping', 'Resting', 'Slumber', 'Snooze', 'Catnap', 'Siesta', 'Dozing', 'Pillow-time', 'Shuteye', 'Dreamland', 'Kip', 'Ripoff (as in ""bunk as a scam"")', 'Fake', 'Hoax', 'Deception', 'Cheat', 'Sham', 'Bluffing', 'Trickery']"
Shoves ,pushes,"['Push', 'Nudge', 'Jostle', 'Impel', 'Propel', 'Thrust', 'Poke', 'Prod', 'Burrow', 'Displace', 'Exile', 'Cast', 'Discharge', 'Project', 'Eject', 'Expel', 'Evict', 'Banish', 'Oust', 'Supplant']"
