CLUE,ANS,POS,FOUND IN
Develop over time ,evolve,1,Evolve gradually
Quarried,mined,2,Mined from the earth
Mollycoddle ,pamper,3,Excessively pampering
It always has a cause ,effect,3,Resulting effect
Playing card,ace,1,A playing card typically has four letters on its face:
Mass of cells formed by bees ,honeycomb,10,Honeycomb citizens
Wander about,roam,1,Roaming freely
Love affair ,romance,10,Sweet romance
Funeral lament ,dirge,11,Funeral dirge (a song or chant)
Viscous bituminous substance,tar,5,Sticky tar
