CLUE,ANS,POS,FOUND IN
and 18 Down: The Great Bear ,ursa,1,Ursa Major
One hundredth of a yen ,sen,8,"Pennyworth (colloquially for pennies, which could represent hundredths of a currency)"
Sunrise ,dawn,1,Dawn's light
Temporary job for work experience ,placement,5,Temp placement
Military chevron ,stripe,4,Service stripes
Line that intercepts a curve ,secant,5,Secant line
Open with a key,unlock,5,Unlocking mechanism
Exclamation on making a mistake ,oops,1,Oops!
Characteristic pattern of symptoms ,syndrome,7,Fatigue (Chronic Fatigue Syndrome / Anemia)
Bad-tempered or maybe just sick ,bilious,9,Bilious (indicating illness or bad temper)
Element discovered by the Curies ,radium,2,Radium (radioluminescent properties led to its name)
