CLUE,ANS,POS
"- - Fitzgerald, singer ",ella,1
Construction workers ,builders,2
Woven container ,basket,2
Something owed,debt,1
Easy gallop,canter,1
Warlike ,bellicose,20
Go to live abroad ,emigrate,2
Gather together ,assemble,2
Mongrel - coward,cur,1
Branch of knowledge ,science,1
Cowshed ,byre,2
Foe ,enemy,2
Easing of hostilities ,detente,4
Flow of air or water ,current,1
Obtains ,gets,1
Evaluated ,assessed,1
Nabokov heroine ,lolita,8
Saturate; precipitous ,steep,11
Young geese,goslings,1
"Bend, distort ",twist,2
Absence of sound ,silence,2
Chocolate substitute ,carob,1
Occasion ,event,3
