CLUE,ANS,POS,FOUND IN
"Refuse, litter ",rubbish,9,Dumped rubbish
Merchandise ,wares,4,Wares or merchandise
Gentle - bland,mild,1,Mild-tasting
Fleshy part of the ear ,lobe,3,Ear lobe
Son of a sovereign ,prince,3,Crown prince
"Laurel and Hardy, . . . . and Ollie ",stan,1,Stan and Ollie
Drive ,motor,3,Motorized journey
Epic poem ,iliad,8,"Dactylic hexameter (specific to ""The Iliad"" and ""The Odyssey"")"
Outlook or aspect ,prospect,2,Prospects and possibilities
Of Oxford (University) ,oxonian,15,Oxonian (an informal nickname for someone affiliated with the University of Oxford)
Governing body of the Roman Catholic church ,curia,3,Roman Curia
