CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,2
Rogue - tornado,twister,11
Dignity and assurance of manner ,poise,2
Robbed with the threat of violence ,mugged,1
Supporter in a conflict,ally,1
Paradise,garden of eden,4
Sickness of the stomach ,nausea,1
Places of worship ,temples,4
"Breaks out, gets away ",escapes,1
Suffering of body or mind ,pain,9
Roman god ,cupid,9
Dishonest man ,rogue,5
Seeker of alms ,beggar,1
Eccentric person like peculiar sphere ,oddball,19
Cover with close-fitting surround ,encase,1
French soft cheese ,brie,1
Golf peg ,tee,1
Haulage vehicles ,tractors,5
Small piece ,bit,1
US inventor,edison,1
Legal representative ,lawyer,1
