CLUE,ANS,OUTPUT
"Recount, relate ",recite,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
Very early calculator ,abacus,"['On tap - readily available beer or other beverages', 'Abundant - having a plentiful supply', 'Easily obtainable - accessible and easy to get', 'Accessible - able to be approached or used', 'Obtainable on demand - available when needed', 'At-hand - close by, easily accessible', 'Handy - convenient or useful', 'Quickly available - rapidly accessible', 'Immediate - happening or available right away', 'Instantly obtainable - available immediately', 'Convenient - easy to use or access', 'Readily accessible - easily accessible', 'Within reach - able to be obtained or used', 'Available at short notice - able to be had quickly', 'Up-to-the-minute - current, relevant, and timely', 'Promptly available - rapidly made available', 'Quick-fetching - quickly obtainable', 'Straightforward to obtain - easily accessible', 'Directly obtainable - easily and immediately available', 'Instantaneously accessible - able to be accessed instantly']"
Nobleman ,marquis,"[""You've come up with a diverse array of terms that describe states of unfulfilled appetite or inadequate nutrition""]"
Present ,gift,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
Area of endeavour ,arena,"['On tap (as in, easily accessible beer or drinks)', 'Abundant (having plenty to spare)', 'Easily obtainable (accessible without much effort)', 'Accessible (easy to reach or use)', 'Obtainable on demand (available whenever needed)', 'At-hand (close at hand, ready to be used)', 'Handy (conveniently located or useful)', 'Quickly available (rapidly accessible)', 'Immediate (happening or available right away)', 'Instantly obtainable (accessible without delay)', 'Convenient (easy and suitable for use)', 'Readily accessible (easily found or used)', 'Within reach (close enough to be easily obtained)', 'Available at short notice (readily prepared or provided)', 'Up-to-the-minute (current, relevant, or timely)', 'Promptly available (quickly made or presented)', 'Quick-fetching (fast and easy to obtain)', 'Straightforward to obtain (easy and uncomplicated)', 'Directly obtainable (accessible without intermediaries)', 'Instantaneously accessible (immediately ready for use)']"
Hedge tree ,hawthorn,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible', 'Unfed', 'Undernourished', 'Malnourished', 'Starving', 'Famished', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
Related to the immediate surroundings,ambient,"['Here are the answers:', 'On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible', 'Here are 20 possible words that fit this description:', 'Unfed', 'Undernourished', 'Malnourished', 'Starving', 'Famished', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
Very surprising ,startling,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
Relating to a nervous disorder ,epileptic,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
Patron of Scotland ,andrew,"['Famished', 'Unfed', 'Undernourished', 'Malnourished', 'Starving', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
