CLUE,ANS,POS
Appropriate ,apt,5
Christian sacrament requiring pouring of water ,baptism,1
Dabbler in the arts,dilettante,42
Definite,certain,1
Merriment ,mirth,10
Decayed areas in teeth ,caries,1
Receptacle for household rubbish,dustbin,2
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
Small branch of a plant's 'anchor' ,rootlet,7
Friction or division in church organisation ,schism,1
One not eating or using animal products ,vegan,1
Small city in Cambridgeshire ,ely,5
In preference to ,above,7
"Circular band of flowers and leaves, often seen on graves ",wreath,1
Member of travelling people,nomad,1
Enthusiastically ,eagerly,5
