CLUE,ANS,POS,FOUND IN
Light-hearted friendly talk ,banter,2,Bantering 
Snag ,problem,1,Possesses strong problem-solving skills that aid him in interpreting subtle hints within clues.
Regular customer; backer ,patron,1,Loyal patron
Underwater missile,torpedo,1,"Torpedo - The most commonly known underwater weapon, a self-propelled projectile designed to detonate on contact with or in proximity to its target."
First lady ,eve,2,"Over time, when referring to the wives of presidents and other heads of state, the term evolved into ""First Lady."" This usage has since become widely accepted in English-speaking countries and beyond whenever discussing the spouse of a president or similar leader."
A kind of fish zoo ,aquarium,2,Aquarium (most directly fits as it houses multiple types of fish)
"... the Terrible, 16th-century ruler of Russia ",ivan,1,"Ivan IV (more commonly known as Ivan the Terrible or ""Ivan Grozny"")"
Look lasciviously at ,leer,16,Leering scrutiny (leering can be considered synonymous with lascivious in certain contexts)
Pine leaves,needles,1,"Sharp or needle-shaped, as with the needles on a pine tree; suitable for crosswords due to its phonetic similarity to ""pine"" and relevance to ""leaves."""
Passport photograph? ,mugshot,8,"Mugshot (informal, more general)"
"King (I of England, VI of Scotland)",james,2,James I
