CLUE,ANS,POS
Kingdom ,realm,1
"Japanese dish, often cooked at table",sukiyaki,2
Tolerate,bear,7
Cut in three ,trisect,6
Funfair ,carnival,1
Assist or encourage ,abet,19
Treeless Arctic region ,tundra,1
Escape route ,egress,12
Sea-creature resembling tortoise ,turtle,1
Spot at a distance,espy,8
Someone living off plunder,freebooter,6
Equipped with weapons ,armed,1
Of the Middle Ages ,medieval,1
Capable to be read ,legible,3
Carry ,bear,1
Prolong ,protract,15
Customs and conventions ,mores,3
Temporary period of quiet ,lull,1
Rosemary perhaps ,herb,1
Indian city ,delhi,4
Immature insect ,larva,1
"Strength, vitality ",energy,1
Seafarer ,mariner,3
Less wet,drier,1
He's the one owed the money ,creditor,1
Mad dog disease ,rabies,2
Liable to sulking,moody,1
Wooster's valet,jeeves,2
Sailor -- assessment ,rating,14
Skull ,cranium,1
Make a speech ,orate,9
