CLUE,ANS,POS,FOUND IN
Printer's medium ,ink,2,Ink cartridge
Row with two oars,scull,1,Sculling pair
On the exterior ,outside,10,Outside boundary
Secretly follow ,tail,8,Quietly tailing
Tennis bat ,racquet,9,Sports accessory for racquet sports
Furthest inward ,inmost,1,Inmost recesses
Handcart that holds groceries etc while shopping,trolley,2,Shopping trolley
Inflamed swelling ,boil,9,Boiling mass (metaphorical)
College administrator ,dean,8,College dean or vice-president
Female relative ,aunt,1,"Aunty or Auntie: An affectionate term for a female relative, typically the sister of one's parent."
Reflecting glass ,mirror,1,Mirror-like
Financial gain ,income,11,Net income growth
Honey producer ,bee,1,Beekeeper
Brief decline from high standards ,lapse,7,Minimal lapse
His wings melted when he flew too near the sun ,icarus,7,"Melting wings (in mythology, a reference to the story of Icarus)"
SOS! ,help,5,Desperate plea for help
Layer ,tier,2,Arranged in steps or tiers
First name of Disney's Duck ,donald,4,Huey (another of Donald Duck's nephews in some versions)
