CLUE,ANS,POS
Clapping ,applause,1
Allocates a task ,assigns,1
Infantile,babyish,1
Assert one's right to,claim,1
Zodiac sign ,aquarius,11
Men whose wives have died ,widowers,1
Picture ,image,2
Ten years ,decade,1
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,1
Be at odds,disagree,1
Immeasurably bad ,abysmal,3
Medical institutions ,hospitals,1
Breed of antelope ,impala,2
(Of snow) melt ,thaw,6
Loss of memory ,amnesia,1
Small African nocturnal primate with large eyes,bushbaby,2
Pilots,aviators,2
Steak type ,t-bone,16
Broad smile,grin,1
Baseless ,unfounded,2
Seat of a monarch ,throne,1
Member of police force ,officer,2
Attire ,dress,2
Business room - position of responsibility or duty,office,1
