CLUE,ANS,POS,FOUND IN
Talon ,claw,2,Hook-tipped claw
A thieving bird ,magpie,6,Sneaky magpie
Grown-up tadpole ,frog,1,"Metamorph - short for metamorphosis, the process by which a tadpole transforms into an adult frog"
Young horse ,colt,2,Colt (for males)
Leading performer,star,1,Star performer
Genuflect,kneel,2,Kneel with one knee on the ground
Mrs Shakespeare ,anne hathaway,12,Anne Hathaway (daughter)
"A powerful explosive, initially ",tnt,3,TNT (Trinitrotoluene)
Flock,herd,2,Sheep herd
Spiny succulent ,cactus,11,Carnegiea gigantea (Saguaro Cactus - more commonly recognized for its size than spines)
Fine earthenware ,porcelain,10,Coarse porcelain (when discussing historical contexts of fine pottery)
British naval commander at Trafalgar ,horatio nelson,1,Vice Admiral Horatio Nelson
Cordial,warm,1,Warmly friendly
