CLUE,ANS,POS
Strange and exciting ,exotic,17
Meal ,dinner,3
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,3
Group of musicians ,orchestra,4
Startling revelation ,eye-opener,1
"Incompetent, clumsy",inept,1
Between dawn and dusk ,daytime,1
Snowstorm ,blizzard,1
Accumulate into total ,aggregate,4
Inflammatory skin condition ,eczema,2
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,1
Annual ,yearly,1
"Unlucky, destined to lose ",ill-fated,5
Estate car ,station wagon,1
Intoxicating drink ,alcohol,1
Temporary discharges of workers ,layoffs,2
Artist's black material ,charcoal,1
Main constituent of the air ,nitrogen,1
"Strengthener on front of boot, shoe ",toecap,1
Greek aubergine-based dish,moussaka,1
Pat on the back,kudos,16
Pirouette ,revolve,5
Metallic element ,tin,9
Actor ,thespian,2
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
Absolutely horizontal ,level,1
Blyton creation ,noddy,4
Despite the fact that ,although,3
Allotted portion ,share,1
Lack of rainfall,drought,1
Small children ,tots,6
Soonest ,earliest,11
Set off,trigger,2
Glancing rebound ,ricochet,7
Fight between rival gangs of adolescents,rumble,5
Rope-shortening knot,sheepshank,2
Martial art ,karate,1
Make a hole in ,pierce,4
Word book ,thesaurus,2
