CLUE,ANS,POS,FOUND IN
Crossbred ,hybrid,1,Hybridized
Church spire ,steeple,1,Towering steeple
Depressed ,blue,4,Blue mood
Unit of current ,amp,1,Ampere
Place to purchase illicit goods ,black market,1,Black market stall
"Old German kingdom, capital Berlin ",prussia,2,Kingdom of Prussia
Warlike Hunnish king ,attila,1,Attila the Hun
Strong miniature whirlwind ,dust devil,8,Whirling dust devil
Cited (anag) - proclamation,edict,2,Edict issued by authority
Halcyon -- yellow ,golden,1,Golden-yellow sunlight
Operatic ego ,diva,6,Overbearing diva
Calif. university; Irish philosopher ,berkeley,1,"University of California, Berkeley"
Composed of three parts ,ternary,11,Ternary form in music or literature
Developing in small steps ,gradual,1,Gradual progression
North African capital ,tunis,2,"Tunis, Tunisia"
Like lawns or pasture ,grassy,1,Grassy expanses
Leave out or neglect ,omit,17,Omitted steps in process
Fraud ,deceit,1,Deceitful
Give fresh life to ,renew,7,Renewed vitality
London Cockney area ,east end,1,East Ender
Venom ,poison,1,Poisonous bite
