CLUE,ANS,POS
Confess and permit entrance ,admit,1
Give way or cave in ,collapse,9
Sudden attack ,assault,2
"Feature, quality ",characteristic,2
Seaweed ,kelp,3
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Ornamental candle holder ,sconce,2
Yearn ,ache,5
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Paradise ,eden,1
"Waver, go this way and that ",fluctuate,2
Self-evident truth ,axiom,1
"Turn to (for information, authorisation etc)",refer,4
Hollow (in a wall) ,recess,7
Andean beast of burden ,llama,1
Unwillingness to respect the views of others ,intolerance,1
"Fatuous, vacuous ",inane,5
Great fear,terror,1
Universe ,cosmos,1
