CLUE,ANS,POS,FOUND IN
Furthest or highest degree ,extreme,1,Extremely
Gloss - refinement,polish,1,Polished
Physical or mental capacity,strength,15,Empowered (mental strength)
Relating to a form of government with power shared between the centre and the regions ,federal,1,Federalism
Gas or dust clouds in space ,nebulae,11,Protoplanetary nebulae
Come closely together ,huddle,2,Huddle tightly
Low-lying wetlands ,fens,9,Fens (low-lying)
Come into view,appear,1,Appearing
Local church community ,parish,1,Parishioners
"Move first one way, then the other",zigzag,5,Zigzag pattern
