CLUE,ANS,POS
High-pitched and sharp ,shrill,1
Listen to,hear,1
Save from danger ,rescue,1
Sweetener ,sugar,1
Enclosed drain under a road or railway ,culvert,1
Feed ,nourish,1
Underarm protection? ,deodorant,2
Perimeter ,circumference,8
Former British rule ,empire,2
Trojan hero,hector,1
Inequality ,disparity,1
Intrepid ,fearless,4
Impudence ,nerve,6
Game bird (in a pear tree?),partridge,5
Ships travelling together ,convoy,2
Look over ,survey,4
Deport ,exile,1
Happy-go-lucky ,carefree,1
In a position to ,able,2
Move unsteadily (like a jelly?),wobble,1
Small particular part,detail,1
One serves at table ,waiter,1
Long-winded ,prolix,2
Small enclosed space,cubbyhole,8
The art of growing ornamental dwarfed plants ,bonsai,1
Baby frogs ,tadpoles,1
Level a charge against ,accuse,1
Prickling sensation ,tingle,1
Shouting ,yelling,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,1
Chair of the monarch ,throne,1
Admission ,entry,1
Young falcon ,eyas,1
100 years ,century,1
Acclaim ,praise,1
Of little importance ,trivial,1
Hitch ,snag,7
Diplomatic messenger ,envoy,1
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
Guided anti-ship missile ,exocet,2
