CLUE,ANS,POS,FOUND IN
Units of electrical resistance ,ohms,9,"Kilo-Megaohm (or 1,000 Megaohms)"
Residue of a fire ,ash,1,Ashes
Group formed to limit competition ,cartel,4,"Cartel (an association for market manipulation, which limits free-market competition)"
Regular - formal dress ,uniform,16,Ceremonial dress uniform
The largest flatfish ,halibut,1,Pacific halibut
Spanish painter born in Greece ,el greco,1,"El Greco (Domenikos Theotokopoulos, although his birthplace was actually Crete, which at the time of his birth was part of the Republic of Venice and not considered a country)"
Of the kidneys ,renal,1,Renal function
Suffer ,incur,4,Incur damage
Slangily cheat with wood-working tool ,chisel,6,Sidestep chiseling
Angora fabric,mohair,1,Mohair (a type of angora made from the hair of the Angora goat)
"""Dutch"" tree",elm,5,"Elm (""wilduil"" in Dutch for elm may refer specifically to local varieties found within the Netherlands)"
Lock openers ,keys,6,Bump keys
Famous person's signature,autograph,2,MLB's autograph
(Usually) fizzy drink ,lemonade,12,Clear lemonade (if uncarbonated)
Of regions around the North Pole ,arctic,1,Arctic Circle
Sea between Italy and former Yugoslavia ,adriatic,1,Adriatic Sea
Joint of the body ,shoulder,5,Shoulder joint
"Dame -- Lynn, singer ",vera,8,"Dame Vera Lynn, singer"
'More . . . . . less speed' ,haste,7,"More traction, less haste"
Ornament with slightly raised pattern,emboss,1,Embossed
Immediate ,instant,4,Instantaneous
Short-long metric foot ,iamb,7,"Iambic trimester (a rare, less commonly used form)"
