CLUE,ANS,POS
Cease ,stop,1
Home designer ,interior decorator,1
Totally ,utterly,6
Nun's title ,sister,1
Thin and metallic in sound ,tinny,1
Young swan ,cygnet,1
Hitchcock's speciality ,suspense,1
"Solicitor, for example ",lawyer,5
Stood against a force,resisted,1
One eighth of a gallon ,pint,1
Retain ,keep,1
Diddly-squat ,zilch,1
Abundant in fruit etc ,prolific,2
Of cattle ,bovine,2
Of little weight ,light,1
Unmarried man ,bachelor,1
Commercial vehicle ,van,3
Wooden or wire barrier ,fence,1
Bacterium causing sore throats etc ,streptococcus,1
Puffed up with vanity ,pompous,8
