CLUE,ANS,POS,FOUND IN
Stingy hoarder ,miser,2,Miserly
Thin and metallic in sound ,tinny,16,Tinny echo
Fit out ,equip,1,Equipped
Christian body noted for social work and bands ,salvation,1,Salvation Army
Sat or lay with limbs stretched out ,sprawled,16,Lazily sprawled out
Hitchcock's speciality ,suspense,1,Psychological suspense
One eighth of a gallon ,pint,6,Pint fraction (since one pint is approximately an eighth of a gallon)
Lorelei ,siren,10,Legendary siren-like figure
Highly visibility or importance,prominence,7,Visible prominence
"Speak indistinctly, as a drunk might ",slur,1,Slurred speech
Wholly engrossed ,absorbed,1,Completely absorbed
Of little weight ,light,1,Lightweight
Small water swirls ,eddies,2,Tiny eddies
Bacterium causing sore throats etc ,streptococcus,1,Streptococcus pyogenes
Puffed up with vanity ,pompous,10,Vainly pompous
Get bigger ,grow,3,Growing in size
Object thrown in field sports ,discus,9,"Discus (though more related to track and field, it's thrown in some outdoor games)"
Discharge; give expression to,vent,3,Ventilated
Food from milk curd ,cheese,1,Paneer (Indian cottage cheese)
Occupation ,work,25,Social Worker
Furthest extent ,limit,6,Ultimate limit
Aid in a crime ,abet,8,Aiding and abetting
Dismal ,drear,3,Dreary
Aid to memory ,mnemonic,1,Mnemonic device
Standards of perfection ,ideals,6,Unattainable ideals
Egg membrane ,yolk sac,1,Albumen (white egg membrane or yolk sac)
Involving hard work ,laborious,16,Laborious process
With much to do ,busy,3,Busy bee
Bigotry ,bias,11,Partisan bias
Intensely angry - dark bluish grey ,livid,4,Livid navy rage
Polynesian garland ,lei,6,Hawaiian leis
One with no illusions ,realist,1,Realistic
