CLUE,ANS,POS
Living in trees ,arboreal,2
Plenty,ample,3
Case for a sword ,scabbard,1
Harmful,noxious,7
Slender tower with balconies ,minaret,1
Rush - a job for life?,career,2
The other way round ,vice versa,5
Clean and orderly ,tidy,1
West African country ,ghana,3
Performer's skill,artistry,1
They are absorbent ,sponges,1
Pirates' flag ,jolly roger,2
Gifts ,presents,2
Brought back to original condition ,restored,3
Fall down ,tumble,3
River in central Italy ,arno,2
Earth (Latin) ,terra,3
Comparable ,similar,1
Musical drama ,opera,2
Seat on horse or bike,saddle,1
Heavenly being ,angel,1
Chances ,odds,2
Very unkind,cruel,1
