CLUE,ANS,POS,FOUND IN
Insect drawn to flame ,moth,10,"Glowworm-like moth (metaphorical attraction, not literally drawn)"
Feel; discernment ,sense,9,Sense of taste (in the context of food discernment)
Standard of perfection ,ideal,1,Idealistic expectations
"Fake, sham ",pseudo,11,Pseudo-
Model ,pattern,4,Expertise in syntax and grammar for identifying grammatical patterns used in crossword clues.
Salt water expanse,ocean,1,Oceanic waters
Puts forward for consideration ,suggests,9,Suggests changes to current policies or practices based on research findings
Incendiarism ,arson,1,Arsonist (someone who commits incendiarism)
Creator of ceramics ,potter,1,"Ceramist: An artist who specializes in working with clay, shaping it into pottery or sculptures through various firing techniques."
Detailed examination ,analysis,1,"Linguistic Analysis: The phrase 'left hungry' is composed of two words - ""left"" (past participle) and ""hungry."" The word ""left"" typically refers to the side opposite of right or having departed from a place, while ""hungry"" represents a strong desire for food"
Precipitous ,steep,2,Steep decline
"TV's USS Enterprise, for instance ",starship,17,Holodeck (simulation room aboard starships for recreational and training purposes)
Colour of embarrassment? ,scarlet,5,Scarlet tinge (if referring to a more intense shade)
"Matter or concern, perhaps of the heart ",affair,3,Amorous affair
Syncopated music style ,ragtime,11,Jazz or ragtime music characteristics
Come to rest -- North Yorkshire market town ,settle,2,Market settlement
Accent ,emphasis,6,Unaccented area (referring to a place with less emphasis on accents)
