CLUE,ANS,POS
Israeli city ,tel aviv,1
Stroke lovingly,caress,1
Expressing sorrow for one's sins,penitent,4
Portion of meat ,cutlet,1
Weapons store ,arsenal,1
Leisurely walk ,amble,2
Smouldering piece left over from a fire,ember,1
Barrel-maker ,cooper,1
Something that compensates,offset,1
Testimony - verification,evidence,5
Light midday meal in India ,tiffin,4
Local habit,custom,2
Raise in rank ,promote,1
Tranquillity,peacefulness,1
Show (a film) ,screen,2
Expel from a country ,deport,1
Those with severed limbs,amputees,1
Greek goddess ,athena,1
In the direction of the Orient ,eastward,1
In the direction of ,towards,3
Contests of speed ,races,1
