CLUE,ANS,POS
Self-love ,narcissism,1
Focal point for Mass ,altar,1
Season of falling leaves ,autumn,1
Motherly,maternal,1
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Simple and guileless,naive,5
Rope loop ,noose,12
Wireless ,radio,3
His touch turned to gold ,midas,1
Escaped or avoided ,evaded,19
Quantity of medicine ,dosage,1
Quick way to meet a new partner?,speed dating,2
Estrange ,alienate,2
"Good enough, acceptable ",adequate,12
"Long, narrow hilltop ranges ",ridges,1
Idolise ,worship,2
Fictional central European kingdom ,ruritania,6
Put or forced out ,ousted,5
Standard for comparison ,yardstick,20
