CLUE,ANS,POS
Ramshackle ,dilapidated,1
Take part in contest,compete,5
First Greek letter ,alpha,2
(Of duck) moving bill in water while feeding ,dabbling,1
Channel north of Isle of Wight ,solent,1
Five-cent coin (US) ,nickel,1
Delicate ornamental metalwork,filigree,1
Actor with non-speaking role ,extra,2
Tempting ,enticing,3
"Settled, found a solution ",resolved,2
Walk arrogantly ,swagger,2
Animal with a sting in its tail ,scorpion,1
Very strong wind ,gale,1
Clarified butter used in Indian cooking ,ghee,1
Equipment ,kit,10
State in which blood-flow is stopped ,stasis,4
Boy ,lad,3
