CLUE,ANS,POS
Work done on furniture,upholstery,1
Indian currency ,rupee,1
Medicinal extract in a solution of alcohol,tincture,5
Physical aggression ,violence,1
Anger ,ire,4
Minute particle ,atom,1
Boundless ,unlimited,3
"Eg, Riga natives ",latvians,1
Monetary unit in S Africa ,rand,1
The science of the earth's crust ,geology,1
Confined space for animals ,cage,1
Honest ,upright,12
"'Preliminary test of how something works (5,3)' ",trial run,3
Period of time,era,3
"Follow-up film, book etc",sequel,1
Small pill or lozenge ,tablet,1
Embellish ,decorate,2
Improbable ,unlikely,1
Ingenuous ,naive,4
Distance from the surface to the bottom ,depth,1
