CLUE,ANS,POS
Arab ruler ,emir,1
Continental ,european,2
Wearing of clothes designed to give an impression of authority,power dressing,12
Affirmative ,yes,1
Moneylender who charges excessive interest ,usurer,5
Card game with four players ,bridge,2
Greek god of wine and ecstasy ,dionysus,1
Concurred ,agreed,1
Wimbledon game ,tennis,1
Fire-raising crime ,arson,1
Overwhelming fear ,panic,2
Dependent (on someone or something) ,reliant,3
The state of being alone ,solitude,2
Boiling water vapour,steam,1
Lustful woodland god ,satyr,5
Playwright ,dramatist,1
Carve a statue ,sculpt,1
Acceptance ,approval,2
