CLUE,ANS,POS,FOUND IN
1940s' jazz characterised by virtuosity ,bebop,12,Bebop icon
Accuse with a crime (US) ,indict,3,"Indict - To formally accuse, typically via a grand jury's indictment of a suspected criminal."
Peak ,summit,1,"Summit - The highest point, typically referring to the peak or topmost part of a mountain."
A knotted mess,tangle,2,Tangled
Fastener ,zip,11,Zipper
New Zealander ,maori,3,Maori (referring to the indigenous Polynesian people of New Zealand)
Publicise ,advertise,12,Advertisement
Lady luck ,chance,2,Serendipity - A term denoting happy and fortunate discoveries by chance while looking for something unrelated.
Flat-bottomed barge ,lighter,11,Lighter Barge
Circumvent ,evade,2,Evade - Deliberately avoid or escape from someone or something.
Hindu sect and its chant ,hare krishna,8,Bhakti Yoga - Hare Krishna Maha Mantra
Calf flesh ,veal,1,"Veal - meat from young cattle, particularly calves."
Organ of hearing ,ear,3,Tympanic membrane (eardrum)
Gatehouse ,lodge,10,Lodge (a small dwelling)
"Coin issued Jan first, two thousand and two ",euro,1,Eurocent (a unit of account equal to one-hundredth of an euro)
IX,nine,1,Nine (number)
Take on ,adopt,6,Adoption
"Thyme, for example",herb,1,Herb: A plant used as a spice or seasoning in cooking and medicine.
Family,kin,10,Kinsman
Cultivated grass,lawn,2,"Lawn - An area of soil-covered ground planted with grasses, often in gardens and parks."
Littoral region ,coast,1,Coastal Zone
