CLUE,ANS,POS,FOUND IN
Depressed ,low,10,Low-spirited
Boggy land ,swamp,2,Swampy ground
Reptile with two pairs of legs ,lizard,7,Two-legged lizard (hypothetically)
Horror ,dread,20,Dreadful
Jester ,joker,5,Court joker
Aubergine ,eggplant,2,Eggplant (US)
Nationality of citizens of Helsinki ,finnish,2,Finnish (the primary nationality)
Hurry ,haste,2,Hasten
Large livestock farm ,ranch,1,Cattle ranching
Tongue ,language,2,Linguistics (the scientific study of language)
Very striking ,spectacular,11,Spectacularly vivid
Farm store ,barn,15,Barn sale
Mary Shelley's monster ,frankenstein,1,Frankenstein's creature
