CLUE,ANS,POS
Go without or precede ,forego,4
Old collectable item,antique,1
Cold War term for the capitalist countries ,free world,2
Fully grown ,mature,1
Avoid ,shun,3
Tear ,rip,1
Curt and short ,abrupt,8
Tranquil ,calm,3
"Alone, apart, detached ",isolated,1
"Stirs up, rouses ",excites,16
Evaded,dodged,1
Harm or injury ,damage,1
One making changes (in practices) ,reformer,1
Avidly enthusiastic ,zealous,4
Require ,need,2
Someone not belonging to the nobility ,commoner,1
Joins together ,combines,4
Evasive ,shifty,2
