CLUE,ANS,POS
Row; level ,tier,4
Unit of resistance ,ohm,1
Female red deer,hind,1
A small quarrel ,spat,3
"Is, lives ",exists,1
Heap ,mass,3
Red gemstone,garnet,2
Main sleeping chamber ,master bedroom,2
Collision ,impact,2
"Connecting, putting together ",linking,1
Scandinavian country ,sweden,2
Feel indignation at ,resent,1
Hazard ,peril,1
Place of execution ,gallows,1
Parent's sisters (informal),aunties,2
Flightless bird,emu,2
Hollywood award ,oscar,1
Buyer of goods,consumer,1
Festivity ,gala,3
Beelzebub ,satan,1
