CLUE,ANS,POS
"8, Book 2 ",exodus,2
Indistinct ,hazy,9
Transparent optical devices ,lens,1
Trustworthy or candid ,honest,1
Wealthy,rich,1
Twofold ,dual,9
Graceful,poised,8
Mexican hat ,sombrero,1
Ways out ,exits,2
Disks as substitute for coins ,tokens,1
Part of blood; vaccine ,serum,7
Liquid part of blood ,plasma,1
Legendary sailor of Arabian Nights ,sinbad,2
Seeks advice from ,consults,1
"Carefree, lively outing ",spree,3
Unparalleled ,unique,2
Difficulties to be resolved ,problems,2
Corner; fish ,angle,1
Make merry ,revel,6
Of society or its organisation ,social,2
Proposition to be proved ,theorem,2
