CLUE,ANS,POS
Greek island ,rhodes,3
Blackberry-like fruit ,mulberry,5
Scatter liquid on ,splash,1
Safeguarded from danger,protected,1
Metering (anag) -- army unit ,regiment,8
Farm tool and group of stars ,plough,1
Box of valuables ,treasure chest,1
Knife etc. maker,cutler,2
East European country ,croatia,15
"Large, densely-wooded area ",forest,1
Small horse ,pony,1
Vessel for heating liquids ,kettle,1
Type of fraud ,identity theft,1
Inexpensive ,cheap,5
Pronoun,she,2
Aimless wandering by the homeless,vagrancy,3
Large US deer ,moose,6
Blender ,mixer,2
Person on watch ,sentry,2
Flying bar for acrobatics ,trapeze,2
Shelf support ,bracket,4
Allocate ,assign,4
Hearing organ ,ear,1
Bushy-tailed rodent ,squirrel,1
Pure ,unadulterated,5
Lizard ,iguana,6
Two-humped camel ,bactrian,1
