CLUE,ANS,POS
Former West German capital ,bonn,1
South Pacific member of the Commonwealth ,fiji,3
Subcontinent ,india,2
Small in length ,short,2
To alternate sequences when editing film ,crosscut,1
Impractically idealistic,quixotic,16
Moved smoothly ,slid,2
Instinctive ,intuitive,4
That which is aimed at ,target,1
"'Jeers, provokes (6)' ",taunts,6
Mediocre ,average,1
Peculiar in behaviour ,quirky,2
Puts on a play ,stages,8
Conflict ,strife,7
Flax fabric ,linen,1
University teacher ,lecturer,2
Sudden thrust in fencing ,lunge,14
Colour; sad ,blue,1
Jumper ,sweater,2
Organic matter in topsoil ,humus,1
Guffaw ,laugh,1
Time for relaxing ,leisure,2
Puts up,erects,2
Pull a face ,grimace,1
Dying coals in fire ,embers,2
Yield ,cede,5
One in loco parentis ,guardian,1
"Career, calling ",vocation,2
