CLUE,ANS,POS
Charge with crime ,indict,2
Compassionate ,humane,4
Evil-smelling animal of N America ,skunk,1
Money bag ,purse,2
More potent,stronger,1
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,3
"Goal, aim ",objective,1
Barrier of stakes and timbers ,stockade,13
Savoury jelly ,aspic,17
Not harsh or violent ,gentle,1
Made bigger ,enlarged,1
Vase with handles ,urn,14
"Sinew, maybe 3 ",tendon,2
Theatre promoter,impresario,3
Deciduous tree ,poplar,6
Garden pest ,aphid,1
Thread or tall tale ,yarn,1
Slaughterhouse ,abattoir,1
A brief or casual look ,glance,1
Domestic cattle ,oxen,13
Harvests ,crops,1
Period of rule ,reign,1
Charged particle,ion,1
