CLUE,ANS,POS,FOUND IN
Hallucinatory state of wild excitement,delirium,2,Exhilarated delirium
Pay no attention to ,ignore,2,Ignore completely
Comparatively good ,better,9,Slightly better than
"Make allusion, direct attention with words ",refer,3,"Mental smorgasbord: refers to a diverse selection of thoughts or topics, encouraging exploration and curiosity."
Of the same value ,equal,1,"Equal worth, comparable importance, or equivalent in value or merit"
Book of the Bible (wrongly) attributed to Solomon ,song of songs,3,"Song of Songs (Song of Solomon): Despite its name suggesting a direct connection to King Solomon, there is no explicit evidence in ancient texts linking him as the sole author, but the poem’s content might reflect his wisdom and experiences."
Ethylene glycol ,antifreeze,2,Antifreeze component: Ethylene glycol is most commonly known for being the main ingredient in automobile antifreeze products because of its freezing point depression properties.
Zodiacal bull ,taurus,2,"Taurus: Associated with the bull, known for being stubborn, determined, and reliable"
Scientist; type of shop ,chemist,4,Biochemistry chemicals outlet
Danger ,hazard,3,Hazardous
Dorset seaside resort ,swanage,2,Swanage Bay
