CLUE,ANS,POS
Like no other ,unique,4
One who propitiates by concessions ,appeaser,1
Between Triassic and Cretaceous ,jurassic,1
Capture (slang) ,nab,11
Madness ,insanity,1
Latticework to support plants ,trellis,1
Insanity ,madness,1
Percussion instrument ,marimba,5
Examine (quickly) ,scan,1
Dairy product ,cheese,2
"Flourish, do well ",prosper,2
Male relative ,grandson,6
Mr Punch's dog ,toby,4
West African republic,niger,13
Head of abbey ,abbot,1
Material for pottery ,clay,1
Immeasurably bad ,abysmal,4
Ocean ,sea,2
Irish county and port ,limerick,5
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
