CLUE,ANS,POS
"Prospect, view",vista,2
Social insect ,ant,2
Farm vehicle ,tractor,1
Palindromic German name ,otto,1
"Levy, inflict ",impose,1
(Make a) deceptive move,feint,2
Male relation ,uncle,2
Not damaged in any way,intact,1
Boast ,brag,1
Giving way ,yielding,2
Come to a definite conclusion,resolve,1
Sea snail,whelk,16
Forgive ,excuse,3
Antelope,impala,2
Church residence ,parsonage,1
Shelter (for ships),haven,20
Lion/man ,sphinx,1
Large African mammal,hippopotamus,3
"-- Gwyn, mistress of Charles II ",nell,1
Become more rigid,stiffen,1
Remunerations ,earnings,5
Chic ,elegant,6
Ball game ,tennis,7
Church caretaker ,verger,3
Concave - sunken ,hollow,2
Gourd fruit ,melon,3
