CLUE,ANS,POS
Defect ,blemish,14
Islamic month (of fasting),ramadan,1
Large cattle farm ,ranch,1
Rocky - harsh ,rugged,2
Falsehood ,lie,1
Officer-trainee ,cadet,1
Confer holy orders on ,ordain,1
Island of Arthurian legend ,avalon,1
Carry on ,continue,1
Riding seat ,saddle,2
South Canadian city ,winnipeg,6
Aquatic mammal ,seal,3
Curved part of the foot ,arch,1
Submissive ,meek,8
A clever sort of axe ,cleaver,1
Shiver in fear or revulsion ,shudder,3
Brightly coloured tropical bird ,parrot,1
Five-sided figure ,pentagon,1
Whereabouts ,location,1
Irrational art form ,surrealism,2
On every occasion ,always,15
Of the night ,nocturnal,3
Popular piece of pastry ,danish,2
Visage ,face,1
Wooden house of Swiss origin,chalet,1
Crouch down ,kneel,1
Noticed or remarked ,observed,1
One of seven deadly sins,envy,6
Body's line of rotation ,axis,1
