CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
Turkic language ,tatar,6
Without equal,nonpareil,3
Sequences of instructions to computers ,programs,3
Rolling over and over ,tumbling,1
Horse's gait - extreme leftist,trot,8
It used to be call a love-apple ,tomato,2
"Ex-Portuguese colony annexed by Indonesia, independent since 2002",east timor,1
Course of action ,policy,12
Hindu ascetic ,yogi,11
Bacteria ,germs,5
Lacking intellectual tastes,lowbrow,9
Substance sealed in container and released as fine spray ,aerosol,1
Just coming into existence ,nascent,6
Night birds ,owls,1
Plaything ,toy,1
Circular frame with spokes,wheel,1
A landed estate ,demesne,6
Unifying idea ,theme,1
Fear ,terror,18
