CLUE,ANS,POS,FOUND IN
(Half of) lower garment ,breech,9,Breeches
Bring a baby off mother's milk ,wean,1,Weaning
The first man ,adam,3,Adam in biblical context
Hang around ,loiter,1,Loitering
Mischievous fairies ,elves,4,Rogue elves
Style; refinement ,elegance,11,Adept at lexical elegance
Breaking waves ,surf,2,Turbulent surf
A stand in a market-place ,stall,1,Stall or booth
Place of religious seclusion,cloister,7,Cloistered abode
Epic - legend ,saga,8,Saga-worthy events
Pressure or emphasis ,stress,6,Stressed
Adhesive - muggy,sticky,1,Sticky residue on a surface during humidity
Knock down (building) ,demolish,6,Structure demolishing
Slender - refined,svelte,28,Sophisticatedly svelte
Part of a billiard table,pocket,4,Side pocket
Representative; token ,symbolic,11,Symbolic figure
Requiring hard work ,arduous,3,Arduous task
Crustacean ,crab,4,"Cephalopod relative (e.g., lobster, crab)"
