CLUE,ANS,POS
Tight group of like things,cluster,1
"Foretold, forecast ",predicted,1
"Choke, strangle",throttle,2
Greek letter E ,epsilon,5
Deadly ,lethal,2
Part of country surrounded by foreign territory,enclave,1
Leave out ,omit,3
"Enormous, gigantic ",colossal,1
Stop,cease,1
Light midday meal,tiffin,7
Shut ,closed,1
Pig ,hog,2
"Whisk, blend ",stir,3
"Italian painter known for his scenes of Venice, d. 1768",canaletto,1
Japanese dish ,sushi,1
"Notions, thoughts ",ideas,1
Resilient; lively ,bouncy,16
Refined and graceful ,elegant,1
Ancient Greek author of moral tales ,aesop,1
From Antarctica or the Arctic ,polar,1
Rim ,edge,1
"Mist, light fog ",haze,1
Voice box ,larynx,1
Rower ,oarsman,7
