CLUE,ANS,POS
Kill by piercing with a spear or sharp pole ,impale,4
Remain at home ,stay in,13
Ethiopian capital ,addis ababa,1
Like no other ,unique,1
"Gas, O ",oxygen,2
Between Triassic and Cretaceous ,jurassic,4
Capture (slang) ,nab,9
Madness ,insanity,5
Latticework to support plants ,trellis,1
Relating to love ,romantic,3
Percussion instrument ,marimba,6
Room at the bottom ,basement,2
Examine (quickly) ,scan,4
Proposition not self-evident but proved by a chain of reasoning ,theorem,1
Head of abbey ,abbot,1
Material for pottery ,clay,1
Immeasurably bad ,abysmal,2
Treat cruelly ,oppress,7
Large ocean fish ,marlin,3
Ocean ,sea,8
Irish county and port ,limerick,5
Strong drive for success ,ambition,1
