CLUE,ANS,POS,FOUND IN
.... sapiens is the human species ,homo,1,Homo habilis
Agricultural labourer of low status ,peasant,1,Serfs' son (historical term for a peasant or laborer in feudal times)
Stamped addressed envelope (abbr.) ,sae,2,"SAE - Standing for ""Stamped, Addressed Envelope,"" commonly seen on business correspondence."
Tall hunting dog,afghan,8,Afghan Hound
Characterized by intense feeling ,emotional,6,Deeply emotional
Brief light fall of rain ,shower,2,Showerer
Polish; glow ,shine,5,Połyskać się (to shine through with an inner light or quality)
Beatle ,ringo,9,Ringo Starr
Miniature whirpools ,eddies,2,Micro eddies
Take over by force,usurp,7,Usurpation
Hospital-like - strictly objective,clinical,2,Evidence-based practice: Utilize the latest research findings and clinical evidence when making medical decisions.
Utter with excited cries,whoop,3,Whooping loudly
Early string instrument ,viol,10,Lyra viol (bowed lyre)
Strong cord ,rope,1,Durable rope
Uttered - bicycle wheel part ,spoke,2,Spokes
