CLUE,ANS,POS
Circus MC ,ringmaster,1
Surprise attack ,raid,3
Motherly ,maternal,1
Unoccupied or not in use,idle,2
"Curt, sharp ",abrupt,3
Said (a word) wrongly ,mispronounced,1
Room warmer ,heater,2
This moment ,now,2
European country,france,7
Judge of artistic works ,critic,1
Soundless ,silent,1
Strong building material ,concrete,2
Fishing boat ,trawler,10
Alone ,unaccompanied,4
Excessive utilisation,overuse,1
Picture,image,2
One of the living dead ,zombie,1
Group of players ,team,1
