CLUE,ANS,POS,FOUND IN
"Sphere, globe ",orb,9,Orbicular figure
Type of carpet ,axminster,19,Axminster (high-quality cut and loop pile)
Branch of technology including aviation ,aerospace,2,Aerospace engineering
Principles on which practices are based ,theories,19,Practice-based theories
Church robe ,vestment,1,Ecclesiastical vestment
Gawp ,stare,3,Bewildered stare
"Of a period of government, such as in Britain 1811-1820",regency,2,"Regency Period (Britain between the Acts of Union 1800 and the coming of age of King George IV in 1820, with a focus on Charles Wentworth-Fitzwilliam as Prince Regent)"
Unmarriied state for religious reasons ,celibacy,7,Spiritual celibacy
Metallic sound ,clang,1,Clangorous
Line of rotation ,axis,12,Transformation axis
Chemical indicator ,litmus,3,Litmus test
