CLUE,ANS,POS
"Reassurance, cheer ",encouragement,1
Occurring after an armed conflict ,post-war,1
Place of worship ,chapel,1
Lubricating pump ,grease gun,1
Infuriating ,exasperating,5
Element in diamonds ,carbon,1
Peak,apex,2
Manner of walking ,gait,3
Distinct and discrete ,separate,1
"Curt, terse ",laconic,5
Specifications by which something may be assessed ,standards,2
Rod used for punishment ,cane,5
Give rise to,engender,11
River of western Scotland ,clyde,1
Unit of data ,byte,1
Small whirlpools ,eddies,1
Comfort ,ease,9
Ten year period ,decade,1
