CLUE,ANS,POS,FOUND IN
Changed from solid to liquid ,melted,12,Wax melted
Lady of the night before ,eve,8,Event performer (not necessarily sexual in nature)
Precious stones,gems,17,Chrysolite (green olivine gemstones)
Eve of All Saints' Day ,halloween,2,Halloween eve
Small role for a well-known actor,cameo,2,Character cameo
Disastrous destiny ,doom,6,Doom-filled destiny
A very black colour of black ,jet,6,Jet-black
For a single time only ,once,8,Once in a lifetime tasting
"___ Mitchell, Canadian singer-songwriter ",joni,4,Joni Mitchell
Goods being transported ,cargo,10,Bulk cargo
Exceed,surpass,1,Surpassing
"Sharpen, appetite say ",whet,1,Appetite whetting
