CLUE,ANS,POS,FOUND IN
Go back on a promise ,renege,3,Reneged
Succulent plant,cactus,1,"Cactus: A group of plants characterized by their thick, fleshy stems adapted for water storage in arid conditions."
Good poker hand ,straight,6,"Straight flush: Five consecutive cards of the same suit (e.g., 8, 9, 10, Jack, Queen of hearts)"
Bronze ,tan,19,Bronzed skin: An informal expression describing the appearance of sun-tanned or aged skin due to prolonged exposure to ultravioranium radiation.
"Bloomer, blunder ",error,3,Error in judgment
Stringed instrument ,fiddle,17,"Yaylı tambur (Turkish long-necked spike fiddle played mainly in Anatolia and Rumelia regions, Turkey)"
Frozen rain ,hail,1,Hailstones
Daub ,paint,1,Smear thinly with color or paint
Terminate in den ,end,2,End session
Paris stock exchange ,bourse,1,Bourse de Paris
