CLUE,ANS,POS
Stuck-up ,snobbish,2
Ancient two-handled jar ,amphora,1
Singer ,soprano,11
State of being held prisoner ,captivity,1
Area of land feeding one river ,drainage basin,2
Brilliant - dazzling,scintillating,16
Appraise ,assess,2
Nothingness ,nullity,3
Singing Dame of WWII ,vera lynn,1
Very black ,inky,1
Turn aside (from the main subject?) ,digress,3
Appear to be ,seem,1
Bring about; on time ,prompt,1
More ill ,sicker,1
World War I battlefield,ypres,3
Idle wanderer ,vagabond,2
(Political) murder ,assassination,1
Small leaflet ,pamphlet,2
Groups or witches ,covens,2
Afflication ,malady,3
Gesture expressing unconcern,shrug,1
First woman ,eve,1
Mistake ,error,4
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
Link to open valve in internal combustion engine ,pushrod,6
