CLUE,ANS,POS
Equipment ,kit,9
Niggardly ,stingy,2
"Bolstered, sustained ",supported,3
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,1
Large airship ,zeppelin,1
Not sellable ,unmarketable,2
Fly larva ,maggot,1
"Mindless, pointless ",senseless,15
Cheerful ,light-hearted,17
Important person (slang) ,bigwig,2
Ring-doughnut shape ,torus,1
North African city ,tunis,6
Deserter ,renegade,5
Paper fastener ,staple,3
Haitian city,port-au-prince,1
Desert illusion ,mirage,1
