CLUE,ANS,POS
A calling as to priesthood ,vocation,1
Great happiness and exhilaration ,euphoria,1
Soapy froth ,lather,1
Pieces of turf dislodged by golf clubs ,divots,1
Plummet ,fall,2
Coax (into) ,cajole,12
Younger or lower in rank ,junior,1
Influenced or touched by an external factor ,affected,1
In a chair ,seated,1
Pot for ashes ,urn,1
Flat and smooth ,even,3
Bring in to the country ,import,1
Fern with large fronds ,bracken,2
Early bedtime enforced by military ,curfew,1
Extreme deviation from the mean -- our tile (anag) ,outlier,1
Gulf state ,qatar,4
Irritate ,annoy,1
Throw (dice) ,roll,1
Illness ,malady,4
Dishonest man ,rogue,16
English or Dutch glazed earthenware,delft,1
