CLUE,ANS,POS
Interconnected system of things or people ,network,1
Woolly animals ,sheep,1
Official record of names etc. ,register,1
Death notice ,obituary,1
Cage(s) to keep birds ,aviary,1
Old London prison ,newgate,2
Hence ,thus,6
Not proper or suitable ,unseemly,9
Cooking stove,range,1
Alfred Hitchcock was the master of it ,suspense,1
Small crude shelter ,hut,2
Bantu language ,swahili,1
"Surgical thread, seam ",suture,1
By the sea ,coastal,1
Debatable ,arguable,4
Eat lightly and often ,graze,1
Showing no joins ,seamless,1
Deliberate ,conscious,8
