CLUE,ANS,POS
"Call upon in prayer, as for assistance ",invoke,11
Musical speed ,tempo,2
Nickname for US snake with horny segments in its tail,rattler,2
Child of first eight weeks in womb ,embryo,3
Aristocratic ,noble,2
Sheer or very good ,fine,8
"Bottles with stoppers, for serving wine or water ",decanters,6
Booted out of office ,ousted,2
Cock ,rooster,1
Happen to,befall,6
Hold sacred ,enshrine,13
Distance north or south of the equator ,latitude,2
Game bird ,snipe,11
Principal actress ,leading lady,19
Primary blue colour in printing ,cyan,2
Sullen in a peevish way,petulant,12
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,2
