CLUE,ANS,POS
Cold season ,winter,1
Landed property ,estate,1
Sheep meat ,mutton,3
Shore ,coast,2
Geometrical figure ,triangle,2
Get ready ,prepare,1
Not recognised by anyone ,unknown,1
"Offensive, insulting ",abusive,1
Upper chamber of Parliament ,house of lords,2
Hooked claw ,talon,3
Light-sensitive membrane in the eye ,retina,1
Nethermost ,lowest,9
Rough dry cider ,scrumpy,1
Carved or cast figure ,statue,1
International formula car race ,grand prix,1
Door support ,hinge,1
Consented ,agreed,2
One of the Great Lakes,huron,3
Owing to ,because,10
Postpone ,defer,5
Countryside walker,rambler,11
Bringer of freedom,liberator,1
