CLUE,ANS,POS
Comparable (to) ,analogous,4
One without mother or father ,orphan,1
A conductor wields it ,baton,1
Harsh ,severe,1
Individual unit in a list ,item,3
Land jutting into sea ,point,6
Capital of Nebraska ,lincoln,1
Corkscrew shape ,spiral,3
Job favouritism shown to relatives ,nepotism,1
In danger ,at risk,1
A fool being cool and remote ,aloof,1
Interfere ,meddle,1
Simple - computer language ,basic,1
Adoration ,worship,4
Produce shoots ,sprout,2
Wading bird ,avocet,1
Venetian waterman ,gondolier,1
Shape of new moon ,crescent,1
Baffle ,stump,10
Illegal importer ,smuggler,1
Farm pen ,sheepfold,13
"Secretion, deficiency of which results in diabetes",insulin,1
Set of beliefs ,doctrine,3
Handsome young man of Greek mythology ,apollo,2
Pullover ,sweater,1
Brazilian footballing legend ,pele,1
Repairing ,fixing,1
Male horse for breeding,stallion,1
