CLUE,ANS,POS
Hot dusty wind ,sirocco,1
Slaughterhouse ,abattoir,1
Not harmed ,unhurt,18
Elicit ,evoke,15
"Animate, encourage",inspire,1
Fruit tree trained to grow against a wall ,espalier,1
Devastate ,ravage,5
"A fast warship, sounds leisurely ",cruiser,4
Copy ,imitate,3
Magnify,enlarge,1
A mixture of rain and snow ,sleet,1
Big and roomy ,spacious,1
Pig's noise,oink,1
Strain ,tension,7
W.E. Johns hero,biggles,1
Bundles of fibres in the body ,nerves,4
Land of the tzars ,russia,1
Fraudulent medical practice ,quackery,1
Part of the eye ,retina,3
Deep red gem stone ,garnet,2
