CLUE,ANS,POS
Last-born ,youngest,5
Veil worn by Muslim women,chador,3
Simultaneous discharge of guns ,salvo,1
Red (in heraldry),gules,1
Without resistance or other contenders ,unopposed,3
One end of Earth's axis ,north pole,1
Ham it up ,overact,2
"'Corpulent, round (6)' ",rotund,4
Sorrow ,grief,2
Stinging plant ,nettle,1
Stride ,step,2
Contemptibly small ,measly,10
First meal ,breakfast,1
Bet ,wager,1
In the shape of a helix ,spiral,1
"Contemplates, considers ",reflects,1
Reach,attain,6
"Cricket, table-tennis and baseball implement ",bat,1
One studying weather and climate ,meteorologist,1
Of only average quality ,mediocre,1
Spicy pepper sauce ,tabasco,2
Subsequent ,next,2
Not faint or feeble ,strong,2
"Distinct, separate ",different,6
"Ineffectual, vain ",futile,3
A Hindu spiritual teacher ,guru,1
Deduce ,infer,1
Part of the week ,tuesday,2
Suffering,distress,3
Swift ,fleet,4
Shrill cry of a shrike ,shriek,1
