CLUE,ANS,POS,FOUND IN
"English poet, 1922-85 ",larkin,2,Philip Larkin
Put off ,delay,1,"Defer (v): to delay or postpone an action, decision, event, etc."
Flat highland ,plateau,1,"Plateau - A flat, elevated landform often found in mountainous regions."
Person in holy orders,cleric,17,Sheikh (Muslim cleric or scholar)
James Bond novel and film: 'From . . . . . . with Love' ,russia,20,Elektra (a novel by John Gardner which features Bond after From Russia with Love)
College of Arms head ,earl marshal,1,"Earl Marshal - The senior officer at the College of Arms, traditionally responsible for state occasions involving heraldic matters in England and Wales."
Norwegian dramatist ,ibsen,1,Henrik Ibsen
Long and hard journey ,trek,4,"Trek - A long walk, usually over difficult terrain; often used to describe hiking in the wilderness."
Cake decoration ,icing,7,Royal icing
Deep sadness ,sorrow,3,Sorrowful
Not on ,off,5,Offline
French novelist - stupor (anag),proust,4,"Proust (Marcel, his work ""In Search of Lost Time"" delves into introspection which can border on stupor)"
Relating to atomic energy ,nuclear,1,Nuclear Fission
Vapours ,gases,4,Smoke - A visible mixture of gases and particles produced when a material burns.
Roe of sturgeon ,caviar,1,Caviar - luxury delicacy made from roe (eggs) of sturgeon fish.
Paris stock exchange ,bourse,1,Bourse de Paris - The name of the Paris Stock Exchange itself in French.
Authority to be consulted,oracle,6,Oracle (in mythology)
Constant nuisance ,pest,9,Pestering
"Brogue or loafer, perhaps ",shoe,1,Oxford Shoe
Devastate ,ravage,4,"Ravage - To devastate an area, especially with violence or destructive force."
Woollies ,knitwear,18,Knitwear boutique
Site of annual Wagner festival ,bayreuth,1,"Bayreuth (The city in Germany where the Bayreuth Festival takes place, dedicated to the works of composer Richard Wagner.)"
Peace lover; bird ,dove,3,"Dove - A symbol of peace across many cultures, doves are known for their gentle nature and soothing coos."
Number ,eight,7,Seven - A prime number that comes after six and before eight
Uppermost attachment of a vessel's rigging,topsail,9,Topsail Rigging - The ropes and lines connecting the uppermost sails (topsails) on certain types of vessels such as schooners or gaff-rigged sailing ships.
(Of computer memory) able to be read in non-sequential order ,random access,1,Random Access Memory (RAM)
Way in ,entrance,8,Gateway - An entrance to a place; an opening through which access is gained.
