CLUE,ANS,POS
"Stiff, thick paper ",cardboard,1
Of the brain ,cerebral,3
Head of corn,ear,4
Painter and wallpaperer ,decorator,4
Teasing unpleasantly ,taunting,1
Small mouthful of food ,morsel,8
Lubricant ,oil,1
Famous battle site in Texas ,alamo,3
Group of bushes ,thicket,2
"Italian operatic tenor, d. 1921 ",enrico caruso,2
Land covered with trees,forest,1
Back of the foot ,heel,4
Unit of power ,watt,1
Military land force ,army,2
Inexpensive accommodation as for back-packers ,hostel,1
Not temporary ,permanent,1
Flummoxed ,nonplussed,4
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
